"user","id","title","text","tags","time"
11566,467,"Ребята, помогите пожалуйста!!! Скоро нужно будет сдавать марлинс тесты, скиньте кто может документом либо ссылку где можно он-лай...","Ребята, помогите пожалуйста!!! Скоро нужно будет сдавать марлинс тесты, скиньте кто может документом либо ссылку где можно он-лайн пройти, желательно полную версию, ибо пробники на 10-20 тестов - не вариант, спасибо заранее!админ, анонимно, плиз.&lt;br&gt;&lt;br&gt;   ","marlins,test",1470245712
71111,468,"Всем доброго дня. Коллеги подскажите названия кантор где работают девушки на балкерах, а еще лучше где есть кадетская про...","Всем доброго дня. Коллеги подскажите названия кантор где работают девушки на балкерах, а еще лучше где есть кадетская программа для девушек. Админу добра.&lt;br&gt;&lt;br&gt;    ","bulk_carriers,girls,девушкинапароходе",1470280765
71111,469,Старпомы выручайте. У кого есть LoadPlanner Multiplanner свежее чем версия 3.8.  ...,Старпомы выручайте. &lt;br&gt;У кого есть LoadPlanner Multiplanner свежее чем версия 3.8.&lt;br&gt;&lt;br&gt;  ,loadplanner_multiplanner,1470301274
71111,470,"Здравствуйте. Такой вопрос имеется. У меня рабочий диплом OS-а старого образца действителен до 2018 года, смогу...","Здравствуйте. &lt;br&gt;Такой вопрос имеется. &lt;br&gt;У меня рабочий диплом OS-а старого образца действителен до 2018 года, смогу ли я ходить в рейса по этому диплому? Или же нужно делать рабочий диплом нового образца? &lt;br&gt;Спасибо за помощь. &lt;br&gt;Анонимно&lt;br&gt;&lt;br&gt;    ","документы,диплом,os",1470310339
71111,471,"Дед задал интересный вопрос на промоушен, сказал отвечу даст ))) может кто-то более образован, может подскажете , в...","Дед задал интересный вопрос на промоушен, сказал отвечу даст ))) может кто-то более образован, может подскажете , вопрос заключается в следующем : если брать главный 2-х тактный двигатель на стенде (тоесть без винта и т д) бурмейстер то полный ход вперёд 94 оборота, назад 70 оборотов , а на зульцерах вперёд 104 оборота и назад 104 оборота , в чем подвох ? Я выдвинул много предположений на самом судне , но если брать двигатель просто на стенде , тоесть без потери кпд, можности и т Д&lt;br&gt;&lt;br&gt;  ",главный_двигатель,1470317668
73079,472,"Добрый день, уважаемые моряки! Подскажите такой вопрос. Как сейчас обстоят дела с оформлением документов на КДП??? Слышал...","Добрый день, уважаемые моряки! Подскажите такой вопрос. Как сейчас обстоят дела с оформлением документов на КДП??? Слышала, что дипломы бакалавров приравняли к специалистам. Можно ли оформить документы КДП с дипломом бакалавра? Где удобней и конечно же дешевле делать документы (Херсон, Одесса, Измаил)?! Спасибо! Всем добра и спокойной вахты:) Фото: Флотский арсенал, Болгария.&lt;br&gt;&lt;br&gt;","",1470317597
11566,473,Парни нужен совет по Fire plan. К примеру в deck locker храниться tan...,"Парни нужен совет по Fire plan. К примеру в deck locker храниться tank rescue equipment и никогда там не было в наличии escape set так как они находились в emergency station. Если добавить escape set то имениться по Fire plan- location. Собственно вопрос можно ли это делать на судне так как все планы approved и вроде как изменений вносить нельзя, исключая количество ??&lt;br&gt;&lt;br&gt;  ",fire_plan,1470327313
11566,474,Добрый день господа.Подскажите кто знает как проверить Oil mist detektor.Если можно анон. За ранее благодарю. ...,Добрый день господа.Подскажите кто знает как проверить Oil mist detektor.Если можно анон. За ранее благодарю.&lt;br&gt;  ,oil_mist_detector,1470384914
71111,475,"Админ,срочно если можноВсем привет,вопрос такого плана:что из себя представляет должность ""junior electricia...","Админ,срочно если можно&lt;br&gt;Всем привет,вопрос такого плана:что из себя представляет должность &quot;junior electrician&quot;? Один ли он на судне или это как асистент?Кто сталкивался,расскажите пожалуйста.&lt;br&gt;Анонимно&lt;br&gt;&lt;br&gt;  ",junior_electrician,1470396390
73098,476,"Seacontact.com/Xam3Всем привет!Собираюсь дипломироваться с 3 механика на 2 механика. Какой нужен ценз, от разных люде...","Seacontact.com/Xam3&lt;br&gt;&lt;br&gt;Всем привет!&lt;br&gt;Собираюсь дипломироваться с 3 механика на 2 механика. Какой нужен ценз, от разных людей слышал разные цифры, в основном 18 и 24 месяца.&lt;br&gt;И второй вопрос: дипломироваться буду в Санкт Петербурге. Подскажите, какова последовательность действий?&lt;br&gt;&lt;br&gt;  ","плавценз,повышениевдолжности",1470405793
71111,477,"Всем привет. Помогите информацией, кто что знает. Буду ехать на контракт на судно в Александрию. Будем очень ...","Всем привет. Помогите информацией, кто что знает. Буду ехать на контракт на судно в Александрию. Будем очень долго стоять на внешнем якоре, какую карточку с Украины взять чтоб пользоваться там интернетом без проблем, или только в порту местную надо покупать ? сказали что на судне инет есть i-cafe что-то типа этого, но я такого даже не знаю, но стоимость его что-то около 10 $ за 100 мб. Поделитесь информацией кто был в Эгипте и юзал инет там чтоб хоть как-то общаться. Или может купить wi-fi антенну и с берега ловить сигнал. Пишите, кто что знает. Заранее спасибо!&lt;br&gt;&lt;br&gt;   ","связь,инет",1470428842
71111,478,Всем доброго времени суток. Мне предлагают уйти в рейс на краболов на 6 мес. Есть ли здесь люди кот...,Всем доброго времени суток. Мне предлагают уйти в рейс на краболов на 6 мес. Есть ли здесь люди которые уже работали на краболовах и чего ожидать от такого рейса и стоит ли соглашаться ? Зарание спасибо. Ананимно.&lt;br&gt;&lt;br&gt;   ,"в_рейс,краболов",1470429547
71111,479,Админ выложи плиз анонимно!Собираюсь ехать на приемку судна в Японию. Должность 3 помощник. За что хвататься в...,Админ выложи плиз анонимно!&lt;br&gt;Собираюсь ехать на приемку судна в Японию. Должность 3 помощник. За что хвататься в первую очередь? Какие работы стоит сделать первым делом? &lt;br&gt;Спасибо!&lt;br&gt;&lt;br&gt;   ,"3rd_officer,прием_судна",1470475860
71111,480,"Господа моряки! Звонили из BSM, предлагали 4-м на новый контейнер с RT-Flex, вот вопрос такой -...","Господа моряки! Звонили из BSM, предлагали 4-м на новый контейнер с RT-Flex, вот вопрос такой - как там с продвижением? Не придётся ли годами в должности сидеть? Заранее благодарю всех за ответы и понимание))&lt;br&gt;&lt;br&gt; ","",1470497428
71111,481,"Добрый день всем! Ребят подскажите: мастер не хочет заказывать пакетированную воду для FFB,говорит в канистры нали...","Добрый день всем! Ребят подскажите: мастер не хочет заказывать пакетированную воду для FFB,говорит в канистры наливай и все! Так вот вопрос: в каких документах найти как часто ее надо менять в таком случае?!⚓️&lt;br&gt;&lt;br&gt;  ","",1470501046
71111,482,"Ребята , посоветуйте , может кто-то был в такой ситуации. Значит проработал на судне 10 мес , всё время обещали за...","Ребята , посоветуйте , может кто-то был в такой ситуации. Значит проработал на судне 10 мес , всё время обещали заплатить , но это только обещания были и списаться не мог , вот уже пол года как дома , а продвижений нет, подали в суд , но что-то ничего не решаеться , посоветуйте , как еще можно поступить на Украине.&lt;br&gt;&lt;br&gt;  ",не_платят_зп,1470558889
73105,483,Админ выложи) добра тебе)Подскажите как правильно записать перевод в должности.Садился на пароход как АВ с условием что чер...,"Админ выложи) добра тебе)&lt;br&gt;&lt;br&gt;Подскажите как правильно записать перевод в должности.&lt;br&gt;Садился на пароход как АВ с условием что через месяц переведут на 2го, при посадке в паспорте моряка прописали должность АВ, через 2 недели перевели без проблем, но вот как записать перевод никто не знает если у кого то есть фото послужной и паспорта моряка при переводе скиньте пожалуйста&lt;br&gt;&lt;br&gt;  ",promotion,1470560597
71111,484,Приветствую всех уважаемые моряки) вопрос состоит в следующем...хочу переехать жить в Калининград. Смогу ли я там сделать  соответствующие морск...,"Приветствую всех уважаемые моряки) вопрос состоит в следующем...хочу переехать жить в Калининград. Смогу ли я там сделать  соответствующие морские документы? А именно вахтенного матроса и все необходимые сертификаты. И если не сложно подскажите где лучше их делать. И еще вопрос пока делаю морские документы, есть ли шанс устроиться куда нибудь где я смогу  работать по речным документам( электромеханик и рулевой- моторист)? Всем заранее спасибо. Анонимно&lt;br&gt;&lt;br&gt;     ","документы,сертификаты,калининград,переезд",1470571354
71111,485,"Админ выложи пожалуйста. Всем привет ! Работаю на Речном Флоте уже 7 лет. Хочу поработать на море, что для этого ...","Админ выложи пожалуйста. &lt;br&gt;Всем привет ! Работаю на Речном Флоте уже 7 лет. Хочу поработать на море, что для этого нужно. Но есть один нюанс условный срок. Вообще возможно ли попасть на море или нет. Ответ в лс пожалуйста.&lt;br&gt;&lt;br&gt;   ","речной_флот,морской_флот",1470652248
71111,486,"Здраствуйте уважаемые коллеги!!! Может кто сталкивался с данной проблемой, поделитесь информацией. Недавно сделали операцию по удалению ...","Здраствуйте уважаемые коллеги!!! Может кто сталкивался с данной проблемой, поделитесь информацией. Недавно сделали операцию по удалению щитовидной железы, приписали пожизненно гормональный препарат. Будут ли у меня трудности с уходом в рейс,или вообще можно ли без щитовидки ходить в рейс? &lt;br&gt;Анонимно пожалуйста!!!&lt;br&gt;&lt;br&gt;   ","операция,трудностисуходом",1470657307
11566,487,"Мужики, выручайте! ASAP! Кто-нибудь со своего компьютера использовал тест SETS6000 &amp; SETS PLUS? Перед собеседованием надо потр...","Мужики, выручайте! ASAP! Кто-нибудь со своего компьютера использовал тест SETS6000 &amp;amp; SETS PLUS? Перед собеседованием надо потренироваться, а инфы немного про него.&lt;br&gt;&lt;br&gt;    ","тест,sets6000,sets_plus",1470656999
73059,488,Подскажите пожалуйста какие крюинги в Одессе берут в старт моторов?   ...,Подскажите пожалуйста какие крюинги в Одессе берут в старт моторов?&lt;br&gt;&lt;br&gt;   ,"в_старт,маторос",1470672142
71111,489,"Нужна помощь электромехаников. Генератор бесщеточный  NISHISHIBA, не возбуждается, на выходе 19В из положеных 440. Напряжение на возбудитель 6VDC. П...","Нужна помощь электромехаников. Генератор бесщеточный  NISHISHIBA, не возбуждается, на выходе 19В из положеных 440. Напряжение на возбудитель 6VDC. Пробывал перевозбудить переносными аккумуляторами, подавал 24VDC, результата ноль. Отсоединял контрольное напряжение с AVR результата ноль. Кремниевый выпрямитель на статорную обмотку возбудетеля исправен. На вращающемся выпрамителе после возбудителя, дважды проверял диоды, они в норме, обмотки возбудителя целые, демпферная обмотка живая. Возможно резистор, который соединен паралельно демпферной обмотке пробит, неудобно добраться до него, может ли он давать такой эффект?  Админу спасибо!&lt;br&gt;&lt;br&gt;    ","генератор,nishishiba,электромеханик",1470729796
11566,490,"Помогите пожалуйста, для дипломной работы) технология выкладки рампы на причал, и виды крепежного материала на ро-ро    ...","Помогите пожалуйста, для дипломной работы) технология выкладки рампы на причал, и виды крепежного материала на ро-ро&lt;br&gt;&lt;br&gt;    ","дипломная_работа,выкладка_рампы,крепежи_на_roro",1470730526
71111,491,"Этот пост был, но в группе его к сожалению нет. Возобновим коментарии. Сап,...","Этот пост был, но в группе его к сожалению нет. Возобновим коментарии. Сап,господа мореманы,вечер в хату или доброго дня!совсем недавно закончил универ заочно (инженер-судоводитель,английский не плохой) и задался вопросом &quot;а что дальше?&quot;.по приходу из армии в 2012,решил завязать свою жизнь с флотом,отработал на буксирах,нефтерудовозах,омских,но все время грезил большим флотом.от старших коллег слышал ,что оное практически невозможно и чтоб сидел на *опе ровно в родной AssТрахани :( &lt;br&gt;но юношеские грезы то не убить:бороздить океанские просторы,придаваться плотским утехам с южноамериканскими девочками,учить английский вместе с танзанийскими братками,но не тут то было...обзвонил все крюинги нашей необъятной родины и вот что услышал:&lt;br&gt;&lt;br&gt;вариант 1:возможно будут вакансии ,но не раньше чем через 3мес и мы вас все равно не возьмем т.к жесткий диск полон от CV штатного плавсостава,а вы со стороны тут еще лезете&lt;br&gt;&lt;br&gt;2: вакансии есть,но мы рассматриваем только рядовых с опытом работы на кранах,экскаваторах,DWT от 20тыс,с опытом в микс крю,газосварщиков,начальников конструкторских бюро,бывших пилотов &quot;Апполон-12&quot; и тд.&lt;br&gt;&lt;br&gt;3: работаем только с ком.составом,рядовых россиян не рассматриваем&lt;br&gt;&lt;br&gt;На собеседование пригласил только БГИ Астрахань, сегодня прошел инглиш тест на 75баллов,сказали для матроса хорошо,но с вашим опытом не знаем какой судовладелец утвердит даже на ОS,ждите&lt;br&gt;Может кто-то бывал в подобной ситуации,старт в &quot;море&quot; с &quot;река-море&quot;?&lt;br&gt;&lt;br&gt;  ",в_рейс,1470744149
11566,492,Подскажите кто что знает о компании Афалина СПБ?!   ,Подскажите кто что знает о компании Афалина СПБ?!&lt;br&gt;&lt;br&gt;   ,"компания,афалина_спб",1470744924
11566,493,"Такой вопрос уважаемые - как определить то , что контракт настоящий, перед тем как отдавать деньги аген...","Такой вопрос уважаемые - как определить то , что контракт настоящий, перед тем как отдавать деньги агенту ?)&lt;br&gt;Анонимно;)&lt;br&gt;&lt;br&gt;   ","мошенничество,передача_денег",1470759317
11566,494,Привет мореманы !!!! Поделитесь опытом !!! Какие обязанности 3 помooника на газавозах и кто работал в Navigator Gas !! спасибо.   ...,Привет мореманы !!!! Поделитесь опытом !!! Какие обязанности 3 помooника на газавозах и кто работал в Navigator Gas !! спасибо.&lt;br&gt;&lt;br&gt;   ,"специфика_работы,3rd_officer",1470816913
73059,495,Ребята что за контора MBG. Одесса ул. 25 чапаевской дивизии 9.   ...,Ребята что за контора MBG. Одесса ул. 25 чапаевской дивизии 9.&lt;br&gt;&lt;br&gt;   ,"крюинг,mbg",1470820505
11566,496,Не знаю был ли здесь этот вопрос. Если да- простите за повтор. Сколько гру...,Не знаю был ли здесь этот вопрос. Если да- простите за повтор. Сколько груза можно морякам везти в самолете?&lt;br&gt;&lt;br&gt;   ,"багаж,вес",1470831320
11566,497,Господа приветствую. Кто может знает ответ на вопрос - Что означают 3 коротких сигнала громкого бо...,Господа приветствую. Кто может знает ответ на вопрос - Что означают 3 коротких сигнала громкого боя на судне? А так же 4 коротких?&lt;br&gt;Мастер штурманам проверку знаний устроил,"",1470845707
71111,498,Вопрос знающим.Можно ли через аэропорт провозить спортивное питание? Например порошковый bcaa и какие то предтрени и при этом пересыпать их в бо...,"Вопрос знающим.&lt;br&gt;Можно ли через аэропорт провозить спортивное питание? Например порошковый bcaa и какие то предтрени и при этом пересыпать их в более удобную упаковку для транспортировки) а то ещё скажут, что я кокс перевожу!&lt;br&gt;Анон&lt;br&gt;&lt;br&gt;  ",спорт_пит,1470851697
71111,499,"Добрый деньНа днях ждём DNV инспекцию , скажите чего ждать , что подготовить , на что обратить вниманиеЗа...","Добрый день&lt;br&gt;На днях ждём DNV инспекцию , скажите чего ждать , что подготовить , на что обратить внимание&lt;br&gt;За ранее благодарю&lt;br&gt;&lt;br&gt;   ","inspection,dnv",1470890545
11566,500,Доброго всем суток!Помогите у кого есть примеры risk assessment- ballast operations- cargo o...,Доброго всем суток!&lt;br&gt;Помогите у кого есть примеры risk assessment&lt;br&gt;- ballast operations&lt;br&gt;- cargo operations ( general cargo )&lt;br&gt;- straight and narrow waters &lt;br&gt;Буду очень признателен ;)&lt;br&gt;&lt;br&gt;   &lt;br&gt; ,"risk_assessment,ballast_operations,cargo_operations,straight_and_narrow_waters",1470901480
11566,501,"Есть gps навигатор furuno gp-170, с поддержкой gpx функции, но вот беда, не могу скинуть н...","Есть gps навигатор furuno gp-170, с поддержкой gpx функции, но вот беда, не могу скинуть на него маршрут и точки или даже скачать с него точки не получается, делаю всё через usb флешку. Может кто сталкивался с этой проблемой?&lt;br&gt;&lt;br&gt;   ","gps,furuno_170",1470903307
71111,502,"Всем доброго времени суток!Вчера позвонили с офиса( фирму называть не буду) , ну и говорят мол, вы электр...","Всем доброго времени суток!&lt;br&gt;Вчера позвонили с офиса( фирму называть не буду) , ну и говорят мол, вы электрик, а с января 17 года такой позиции на судах больше не будет,согласно MLC. Будут только ETO, и вы не сможете продолжать работать в море,если не переучитесь. Как я понимаю обучение занимает не один год... Кто нибудь знает о таких поправках в MLC?&lt;br&gt;&lt;br&gt;    ","electrician,eto,mlc",1470906201
71111,503,  Подскажите что за фирма Azimut Crewing Company (Одесса) Что сможете о ней сказать?...,  &lt;br&gt;&lt;br&gt;Подскажите что за фирма &lt;br&gt;Azimut Crewing Company (Одесса) &lt;br&gt;Что сможете о ней сказать?,azimut_crewing_company,1470942008
11566,504,"Админ выложи плиз!!!скоро в рейс, посоветуйте полезной литературы для кадета электромеха! Анон. Админу большого здоровь...","Админ выложи плиз!!!скоро в рейс, посоветуйте полезной литературы для кадета электромеха! Анон. Админу большого здоровья)))&lt;br&gt;&lt;br&gt;    ","литература,книги,el_engineer",1470989706
11566,505,Доброго всем дня! Иду на контракт в должности электромеханика в первый раз. Хотелось бы получить какие-либо совет...,"Доброго всем дня! Иду на контракт в должности электромеханика в первый раз. Хотелось бы получить какие-либо советы от электромехаников о том, на что мне обратить внимание в первую очередь при получении дел, что наиболее важно узнать у сменяемого мной электромеханика. Пароход, куда лечу - это пятилетний балкер с двумя кранами NMF. Чьей постройки судно - не знаю. Может быть, кто-то сможет подсказать что-то полезное по этим кранам, ибо я с кранами не работал, будучи кадетом. Может есть какие-то особенности этих кранов, или типичные неисправности, на что следует обратить особое внимание при работе с ними. Буду благодарен за любые хорошие и полезные советы, которые помогут мне в работе. Заранее спасибо!&lt;br&gt;&lt;br&gt;     ","el_engineer,в_старт,краны_nmf,совет",1471004112
71111,506,"  Всем привет! Кто знает что-то о крюинге ""Tenet'?",  &lt;br&gt;Всем привет! Кто знает что-то о крюинге &quot;Tenet'?,tenet_crewing,1471010547
11566,507,"посоветуйте пожалуйста какую-то хорошую книгу для механика, желательно что бы была в эл. формате   ...","посоветуйте пожалуйста какую-то хорошую книгу для механика, желательно что бы была в эл. формате&lt;br&gt;&lt;br&gt;   ","литература,engineer",1471018505
71111,508,"Имеется глупый вопрос касательно огнетушителей.При проверке пожарного хозяйства натолкнулся на маленькую невязку.Суть такая - Судно, 1995 года постройки, GRT - 3999, контейн...","Имеется глупый вопрос касательно огнетушителей.&lt;br&gt;При проверке пожарного хозяйства натолкнулся на маленькую невязку.&lt;br&gt;Суть такая - Судно, 1995 года постройки, GRT - 3999, контейнероносец, флаг Антигуа Барбуда.&lt;br&gt;Всего на борту 22 огнетушителя dry powder 6 kg ABC. &lt;br&gt;&lt;br&gt;На fire control &amp;amp; safety plan в легенде идет следующее описание касательно огнетушителей dry powder 6 kg ABC type - 5 штук на палубах (deck poop,а,b,c,d), 8 в машине, 1 в rescue boat и 1 в free fall boat, также по одному в emergency fire pump, paint room и emergency diesel generator room и еще 2 подписаны как dangerous cargo. Итого 5+8+1+1+1+1+1+2= 20&lt;br&gt;и еще 2 огнетушителя на данный момент числяться как spare parts. Хотя на fire control &amp;amp; safety plan по плану не написано что должен быть именно целые огнетушители, как spare parts. На плане написано следующее : spare filling for extinguisher (dry chemical powder) - 20 штук. Чего собственно и имеется, и даже больше - 20 мешков с порошком и 39 зарядных баллончиков. &lt;br&gt;&lt;br&gt;Теперь по символике - на fire control &amp;amp; safety plan указано 20 огнетушителей dry powder 6 kg. (20 символов), при этом 18 символов указаны в точном соотвествии с легендой: 5 штук на палубах, 8 в машине, rescue boat, free fall boat, emergency fire pump, paint room и emergency diesel generator room &lt;br&gt;и еще 2 символа указаны на bunker stations port &amp;amp; stb.&lt;br&gt;Вопрос следующий, можно ли считать огнетушители на bunker station огнетушителями for dangerous goods. Т.е. если придет порт стейт контроль, посмотрит на fire and safety plan и скажет &quot;вот в легенде написано, что у вас 20 порошковых огнетушителей и 2 из них для опасных грузов. а где они находяться?&quot; . могу я иму показать огнетушители на бункеровочной станции.&lt;br&gt;или те 2 огнетушителя, что находяться сейчас в spare parts и есть огнетушители for dangerous goods и тогда надо их переместить в соотвествущий шкафчик. но почему тогда они не нанесены на fire and safety plan?&lt;br&gt;&lt;br&gt;Помогите в соласе найти правило, регламентирующее количество spare parts и что именно считать за spare parts.&lt;br&gt;&lt;br&gt;И еще вопрос, господа Мореманы, может кто знает, какой циркуляр Антигуа и Барбуда устанавливает количество огнетушителей на борту? что-то никак не могу найти регламентирующий документ.&lt;br&gt;&lt;br&gt;       ","extinguishers,ffa,fire_fighting,spares,safety,3rd",1471026762
71111,509,"Мужики какими вы пользуетесь 3g модэмами универсальными в рейсах, и все ли сим карты подходят в европе и других странах...","Мужики какими вы пользуетесь 3g модэмами универсальными в рейсах, и все ли сим карты подходят в европе и других странах?!&lt;br&gt;&lt;br&gt;    ","3g,модем,интернет",1471032702
11566,510,"Ребят, подскажите как определить рабочую и разрывную силу синтетического троса? Спасибо.   ...","Ребят, подскажите как определить рабочую и разрывную силу синтетического троса? Спасибо.&lt;br&gt;&lt;br&gt;   ","трос,концы",1471076106
11566,511,"Рядовые поймут: Коллектив работает слаженно и продуктивно, и только начальство носится туда-сюда с неактуальными вопросами и...","Рядовые поймут: &lt;br&gt;&lt;br&gt;Коллектив работает слаженно и продуктивно, и только начальство носится туда-сюда с неактуальными вопросами и вносит элементы хаоса и беспредела, являясь причиной сбоев, в хорошо отлаженной системе!&lt;br&gt;&lt;br&gt;  ",когда_ты_рядовой,1471090506
71111,512,"Доброго времени суток, моряки! Нужен совет более опытных. Существует проблема с баллонами SCABA - SCOTT 200 bar.Клапаны на по...","Доброго времени суток, моряки! &lt;br&gt;Нужен совет более опытных. Существует проблема с баллонами SCABA - SCOTT 200 bar.&lt;br&gt;Клапаны на подачу воздуха, затягиваются сами по себе так, что нужен ключ что бы отдать. После каждой проверки отдаю и не затягиваются сильно, но один -два всегда на следующий раз отдаю снова. Кто сталкивался с такой проблемой? Причина и как бороться? &lt;br&gt;И да, судно ходит с холодных районов в теплый.&lt;br&gt;&lt;br&gt;Админу добра! Всем кто в рейсе - быстрого контракта, всем кто дома- хорошого отдыха.&lt;br&gt;Админ, не анон, пожалуйста )&lt;br&gt;&lt;br&gt;     ","safety,scaba,maintenance,scott",1471100989
11566,513,"Добрый вечер,Если не составит труда подскажите компанию для работы в должности матроса!!!   ...","Добрый вечер,Если не составит труда подскажите компанию для работы в должности матроса!!!&lt;br&gt;&lt;br&gt;   ","матрос,компании",1471104906
11566,514,"Админ, анонимно, пожалуйста! Вопрос такого характера- сколько получают вместе с овертаймом повара в нормальных компаниях? Я работаю у голландц...","Админ, анонимно, пожалуйста! Вопрос такого характера- сколько получают вместе с овертаймом повара в нормальных компаниях? Я работаю у голландцев на химике-малыше, зп 2300-2500евро Есть, где платят побольше? С названиями фирм, если можно)&lt;br&gt;&lt;br&gt;    ","зп,overtime,cook",1471162513
71111,515,Осталось от старого боцмана осталась эдакая штуковина. Возник азартный спор что это? И зачем? Вы как думаете? ...,Осталось от старого боцмана осталась эдакая штуковина. Возник азартный спор что это? И зачем? Вы как думаете? ,bosun,1471157551
71111,516,Срочно нужна помощь!Не могу нигде найти размеры нанесения место приёма лоцмана (имею в виду на корпусе кра...,Срочно нужна помощь!&lt;br&gt;Не могу нигде найти размеры нанесения место приёма лоцмана (имею в виду на корпусе красно - белый згак). Кто- нибудь владеет информацией? Есть ли требования по нанесению такого знака?&lt;br&gt;&lt;br&gt;  ,прием_лоцмана,1471172574
71111,517,А можете наконец по подробнее объяснить что такое оффшор ?) И есть ли вариант у кадета попасть туда (слышал...,"А можете наконец по подробнее объяснить что такое оффшор ?) И есть ли вариант у кадета попасть туда (слышал только то что это элита какая-то ). Админ анон пожалуйста ,а то засмеют же&lt;br&gt;&lt;br&gt;   ","что_такое,оффшор",1471194153
73185,518,Вопрос по курсам,"&lt;p&gt;Доброго времени суток. Немного о себе : 27 лет, закончил электромеханич-й техникум, 5 лет служил в погранслужбе (на морской границе). Не поздно ли в 27 идти на курсы моториста 2 кл. с дальнейшими перспективами на ВУЗ, и играет ли какуюто позитивную роль мое образование?&lt;/p&gt;
&lt;p&gt;&amp;nbsp;&lt;/p&gt;",Question,1471210619
11566,519,Джентельмены подскажите где можно найти правила тестирования грузовой системы на танкерах    ...,Джентельмены подскажите где можно найти правила тестирования грузовой системы на танкерах&lt;br&gt;&lt;br&gt;    ,"танкера,привила,грузовая_система",1471267336
72427,520,Кто работал на судне Asian Sun?,"&lt;p&gt;Кто работал на Asian Sun? Напишите в личку, пожалуйста. Штурмана&lt;/p&gt;",AsianSun_Asian_Sun_судно_штурман_замена,1471305364
11566,521,"Народ кто сталкивался с Navi Sailor, подскажите, срочно. При использовании manual fix position нет ...","Народ кто сталкивался с Navi Sailor, подскажите, срочно. При использовании manual fix position нет окна accept position, пишет rms error. Кто в курсе, дайте эдвайс пожалуйста, мануал не помогает ск, а инет слабый по сайтам шариться, вк еле открыл. Заранее спасибо!&lt;br&gt;&lt;br&gt;     ","navi_sailor,fix_position,accept_pocition,rms_error",1471349727
71111,522,"Ребят, посоветуйте приложения на телефон, которые помогают вам когда вы в рейсе. Может какие-то словари, трекеры для перелетов...","Ребят, посоветуйте приложения на телефон, которые помогают вам когда вы в рейсе. Может какие-то словари, трекеры для перелетов, GPS &quot;навигаторы&quot; и тп. Очень интересно!&lt;br&gt;&lt;br&gt;    ","приложения_для_моряков,словарь,gps_navigator",1471359811
11566,523,Админ выручай . Иду в рейс в должности deck officer . Может кто работал ....,"Админ выручай . Иду в рейс в должности deck officer . Может кто работал . Какие обязанности, заведывание и т.д До этого работал 10 лет AB. Если можно анонимно плизззз&lt;br&gt;&lt;br&gt;     ","в_старт,deck_officer,обязанности,специфика_работы",1471364111
71111,524,Уважаемые моряки у меня очень деликатное дело:сейчас предложили пойти как джуниор электришн(но как оказалось на судне ...,"Уважаемые моряки у меня очень деликатное дело:сейчас предложили пойти как джуниор электришн(но как оказалось на судне он один),отказываться не резон, потому что опыта не так много, чтобы носом воротить,а ответственность ложится непривычно великая.Будьте добры, посоветуйте литературу и что в принципе было бы хорошо разобрать пока дома,схемки мож какие-то.&lt;br&gt;Комменты типа &quot;электрон ничего не делает&quot; и тд просьба не писать,те кто с этим связаны понимают,что это не так.&lt;br&gt;Если можно аноним.&lt;br&gt;&lt;br&gt;    ","junior_elecrtician,литература,специфика_работы",1471366951
11566,525,"Вечер добрый,подскажите пожалуйста от какой компании можно уйти поваром в старт? Спасибо.   ...","Вечер добрый,подскажите пожалуйста от какой компании можно уйти поваром в старт? Спасибо.&lt;br&gt;&lt;br&gt;   ","в_старт,cook",1471414801
